Unnamed: 0,title,ingredients,directions,link,source,NER
1717425,Kimpira Stir-fry Rice Burgers Just Like Mos Burger,"[""1 Kimpira (sauteed burdock roots and carrots)"", ""1 serving Plain cooked rice"", ""1/2 tbsp Soy sauce"", ""1/2 tbsp Sugar"", ""1 Nori seaweed""]","[""Wrap warmed rice in plastic wrap and press down lightly."", ""Combine soy sauce and sugar."", ""Wet your hands."", ""Divide the rice from Step 1 into 2 portions."", ""Form flat and round patties."", ""Heat sesame oil (not listed) in a frying pan and fry one side until slightly browned."", ""Flip over."", ""Use a spoon or a brush to spread the mixed condiments on one side."", ""Flip over again and continue to fry."", ""When it's golden brown like this, sandwich kimpira burdocks and nori seaweed, and enjoy.""]",cookpad.com/us/recipes/170381-kimpira-stir-fry-rice-burgers-just-like-mos-burger,Recipes1M,"[""roots"", ""rice"", ""Soy sauce"", ""Sugar""]"
1347206,Provençal Fish Stew ,"[""Food & Wine"", ""1 garlic clove"", ""1 large egg yolk"", ""2 tablespoons fresh lemon juice"", ""1 tablespoon water"", ""1 cup plus 2 tablespoons extra-virgin olive oil"", ""Kosher salt"", ""1/4 cup minced shallot"", ""2 tablespoons minced seeded tomato"", ""Pinch of saffron threads"", ""4 cups Master Fish Stock"", ""1/4 cup Pernod"", ""Four 4-ounce, 1-inch-thick, skinless halibut fillets"", ""8 colossal head-on shrimp (about 3 pounds)"", ""1 pound littleneck clams, scrubbed"", ""1/2 pound mussels, scrubbed and debearded"", ""4 large sea scallops"", ""2 teaspoons chopped tarragon""]","[""1. In a mini food processor, combine the garlic, egg yolk, lemon juice and water. With the machine on, slowly drizzle in 1 cup of the olive oil. Season the aioli with salt."", """", ""2. In a large pot, heat the remaining 2 tablespoons of olive oil. Add the shallot, tomato and saffron and saute over moderately high heat until fragrant, about 1 minute."", """", ""3. Add the fish stock and Pernod and bring to a simmer."", """", ""4. Add the seafood in stages according to cooking time, starting with the fish that takes longest to cook: Cook the halibut and shrimp until white throughout, flipping once, about 8 minutes; cook the clams and mussels until they open, 3 to 4 minutes; and cook the scallops until just cooked through, about 3 minutes. Discard any clams or mussels that don't open."", """", ""5. Using a slotted spoon, transfer the seafood to 4 serving bowls. Pour half of the broth into a large bowl and vigorously whisk in 1/2 cup of the aioli until smooth. Pour the aioli-enriched broth back into the pot and whisk once more. Pour the broth over the seafood in the serving bowls; garnish with the tarragon. Pass the remaining aioli at the table."", """", ""SERVE WITH Toasts drizzled with olive oil and rubbed with 1 halved garlic clove.""]",www.epicurious.com/recipes/member/views/provencal-fish-stew-52913021,Gathered,"[""Wine"", ""garlic"", ""egg yolk"", ""lemon juice"", ""water"", ""extra-virgin olive oil"", ""Kosher salt"", ""shallot"", ""tomato"", ""threads"", ""Master"", ""Pernod"", ""shrimp"", ""littleneck clams"", ""mussels"", ""scallops"", ""tarragon""]"
225767,Nutty Cheese Bars,"[""1 box yellow butter cake mix"", ""3/4 c. oleo"", ""1 1/2 c. pecans"", ""1 c. brown sugar"", ""2 (8 oz.) pkg. cream cheese (soft)""]","[""Mix cake mix, oleo and 3/4 cup pecans."", ""Press in 9 x 13-inch greased pan."", ""Mix brown sugar and cream cheese and spread over 1st layer."", ""Sprinkle 3/4 cup nuts."", ""Bake 25 to 30 minutes at 350\u00b0. Cool before cutting.""]",www.cookbooks.com/Recipe-Details.aspx?id=875561,Gathered,"[""yellow butter"", ""oleo"", ""pecans"", ""brown sugar"", ""cream cheese""]"
638073,"Chicken Livers With Spinach, Mushrooms And Cheddar Cheese","[""3 Tbsp. butter"", ""3 Tbsp. flour"", ""1 tsp. dry mustard"", ""1/2 tsp. salt (optional)"", ""1 1/2 c. milk"", ""1 c. (4 oz.) shredded Cheddar cheese"", ""1 1/2 lb. fresh spinach or 1 (10 oz.) pkg. frozen"", ""1/4 c. flour"", ""salt (optional)"", ""pepper"", ""1 lb. chicken livers"", ""1/4 c. (1/2 stick) butter"", ""4 oz. fresh mushrooms""]","[""Melt 3 tablespoons butter in medium size saucepan."", ""Stir in 3 tablespoons flour, mustard and 1/2 teaspoon salt."", ""Cook until smooth, stirring constantly."", ""Remove from heat."", ""Gradually stir in milk."", ""Bring to boil over medium heat, stirring constantly."", ""Boil and stir 1 minute."", ""Add cheese; stir until melted."", ""(Keep warm.)""]",www.cookbooks.com/Recipe-Details.aspx?id=388853,Gathered,"[""butter"", ""flour"", ""dry mustard"", ""salt"", ""milk"", ""Cheddar cheese"", ""fresh spinach"", ""flour"", ""salt"", ""pepper"", ""chicken livers"", ""butter"", ""fresh mushrooms""]"
245800,Chocolate Walnut Buttercream,"[""1/4 lb. (4 sq.) unsweetened chocolate"", ""2 Tbsp. very strong coffee"", ""4 egg yolks"", ""1/4 tsp. salt"", ""1/2 c. sugar"", ""1 c. butter (1/2 lb.)"", ""1 c. broken walnut meats""]","[""Set a mixing bowl in a basin of simmering water."", ""Add the chocolate and the coffee; heat, stirring often, until chocolate is blended and melted."", ""Combine the yolks, salt and sugar in another bowl."", ""Set the bowl in a basin of simmering water and beat the yolk mixture rapidly with a wire whisk."", ""Beat until it falls in a \""ribbon\"" when the whisk is lifted."", ""Spoon the chocolate into the yolk mixture."", ""Return the bowl to the simmering water and continue beating."", ""Gradually add the butter; beat."", ""Remove the bowl from the heat."", ""Continue beating until the mixture thickens and becomes spreadable."", ""Add walnuts."", ""Cool."", ""Spread over the 2 cakes. Decorate with the 12 large walnuts.""]",www.cookbooks.com/Recipe-Details.aspx?id=227003,Gathered,"[""chocolate"", ""coffee"", ""egg yolks"", ""salt"", ""sugar"", ""butter"", ""broken walnut meats""]"
1430064,Marinated Grilled Vegetable Sandwiches,"[""1 loaf (1 lb.) herb-flavor or plain focaccia, ciabatta, or pane francese bread (1 to 1 1/2 in. thick)"", ""1 to 2 ounces arugula or watercress sprigs, rinsed and crisped"", ""1 pound fresh mozzarella or fresh chevre (goat) cheese, thinly sliced"", ""Salt and pepper""]","[""Cut focaccia into 4 equal pieces, then split each piece in half horizontally."", ""Lay arugula evenly over cut sides of focaccia bottoms. Arrange cheese slices evenly over arugula. Top equally with grilled vegetables and moisten with some of the marinade. Add salt and pepper to taste, and cover with focaccia tops.""]",www.myrecipes.com/recipe/marinated-grilled-vegetable-sandwiches,Gathered,"[""herb-flavor"", ""arugula"", ""mozzarella"", ""Salt""]"
291955,Corn Pudding,"[""1 large can creamed corn"", ""2 eggs, beaten"", ""3/4 c. milk"", ""1 tsp. sugar"", ""dash of garlic powder"", ""3 to 4 Tbsp. flour""]","[""Mix together in a greased casserole; dot with butter."", ""Stir once or twice while baking at 350\u00b0 for 45 to 60 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=381976,Gathered,"[""corn"", ""eggs"", ""milk"", ""sugar"", ""garlic"", ""flour""]"
1904797,Pea & Feta Mini Quiches,"[""3 sheets ready-rolled shortcrust pastry, just thawed (25 x 25cm)"", ""3 eggs, lightly whisked"", ""12 cup thickened cream"", ""salt, to taste"", ""fresh ground black pepper, to taste"", ""23 cup fresh peas, shelled"", ""50 g feta, crumbled""]","[""Preheat oven to 200 degrees C."", ""Use a 10cm diameter round pastry cutter to cut 4 discs from each pastry sheet and line the bases and sides of 12 80ml (1/3-cup0 capacity non-stick muffin pan with pastry discs and place in the fridge for 15 minutes to rest."", ""Whisk the egg and cream together in a large jug, and season with salt and pepper."", ""Bake the pastry cases in the preheated oven for 15 minutes or until golden, remove from the oven, sprinkle the peas and feta evenly among the pastry cases."", ""Bake the mini quiches in the oven for a further 10 minutes or until just set, remove from the oven and set aside for 5 minutes before turning out onto a wire rack."", ""Serve warm or at room temperature.""]",www.food.com/recipe/pea-feta-mini-quiches-139336,Recipes1M,"[""ready"", ""eggs"", ""cream"", ""salt"", ""fresh ground black pepper"", ""fresh peas"", ""feta""]"
464619,Brady'S Coleslaw,"[""1/4 c. currants"", ""1/4 c. lo-cal mayonnaise"", ""1/4 tsp. celery seed"", ""1/8 tsp. pepper"", ""4 c. shredded green cabbage (about 10 oz.)"", ""1/2 c. shredded carrot (1 medium)"", ""1/2 c. finely slivered green pepper"", ""1/2 large pepper"", ""1/4 c. cider vinegar"", ""4 tsp. lo-cal mayonnaise"", ""1 Tbsp. minced onion"", ""2 tsp. lemon juice"", ""2 tsp. sugar"", ""1/4 tsp. celery seed"", ""1/8 tsp. salt"", ""pepper to taste""]","[""In a small bowl combine cabbage, carrot and green pepper."", ""In a small bowl combine vinegar, mayonnaise, minced onion, lemon juice, sugar, celery seed, salt (if desired) and pepper, mixing them well. Pour dressing over cabbage mixture."", ""Toss the slaw and chill it for at least 2 hours, tossing it again just before serving."", ""Dressing is excellent with other salads."", ""Yield:"", ""6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=526813,Gathered,"[""currants"", ""mayonnaise"", ""celery"", ""pepper"", ""green cabbage"", ""carrot"", ""green pepper"", ""pepper"", ""cider vinegar"", ""mayonnaise"", ""onion"", ""lemon juice"", ""sugar"", ""celery"", ""salt"", ""pepper""]"
389157,Best-Ever Pecan Pie,"[""1 c. sugar"", ""2 Tbsp. flour"", ""1/4 c. (1/2 stick) butter"", ""1 c. white Karo"", ""3 eggs"", ""1 c. pecans"", ""1 tsp. vanilla""]","[""Mix sugar, flour, butter and Karo in heavy saucepan. Bring to a boil."", ""Remove from heat and cool slightly. Add beaten eggs, vanilla and pecans."", ""Pour into pie shell and bake for 1 hour at 250\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=952751,Gathered,"[""sugar"", ""flour"", ""butter"", ""white Karo"", ""eggs"", ""pecans"", ""vanilla""]"
1873503,Reuben Dip,"[""1 8 -ounce package cream cheese, at room temperature"", ""1/2 cup mayonnaise"", ""2 tablespoons ketchup"", ""1 tablespoon horseradish, drained"", ""1 tablespoon relish"", ""2 cups grated Swiss cheese (about 8 ounces)"", ""2 ounces deli-sliced corned beef, chopped"", ""1/2 cup sauerkraut, drained, patted dry and chopped"", ""1/4 cup chopped fresh chives"", ""Pumpernickel bread, for serving""]","[""Preheat the oven to 375 degrees F. Combine the cream cheese, mayonnaise, ketchup, horseradish and relish in a food processor and puree until smooth; transfer to a large bowl."", ""Stir in the Swiss cheese, corned beef, sauerkraut and chives."", ""Spread the dip in a 1-quart baking dish and bake until browned and bubbling, about 15 minutes."", ""Serve with bread."", ""Photograph by Andrew Purcell""]",www.foodnetwork.com/recipes/food-network-kitchens/reuben-dip.html,Recipes1M,"[""cream cheese"", ""mayonnaise"", ""ketchup"", ""horseradish"", ""relish"", ""Swiss cheese"", ""deli"", ""sauerkraut"", ""fresh chives"", ""bread""]"
2131620,Ultra Easy Tater Tot Casserole,"[""1 (20 ounce) bag frozen tater tots"", ""1 lb breakfast sausage"", ""3 tablespoons butter"", ""1 small onion, chopped"", ""1 lb cheddar cheese, shredded"", ""8 eggs, whipped with a touch of milk"", ""salt & pepper""]","[""Preheat oven to 350F"", ""Melt butter and brown sausage and onion in a frying pan (cast iron or oven safe is ideal but not necessary)."", ""If made in oven safe pan skip this step -- place in casserole dish."", ""Place tater tots on top of sausage mixture,"", ""Add egg mixture, top with cheese."", ""Bake about 25 minutes until eggs set and cheese is melted.""]",www.food.com/recipe/ultra-easy-tater-tot-casserole-366034,Recipes1M,"[""tots"", ""sausage"", ""butter"", ""onion"", ""cheddar cheese"", ""eggs"", ""salt""]"
31867,Favorite Soft White Frosting,"[""5 Tbsp. flour"", ""1 c. milk"", ""1 c. sugar"", ""1/2 c. shortening"", ""1/2 c. margarine"", ""1 Tbsp. vanilla""]","[""Mix flour and milk; heat slowly until it makes a thick paste. Cool in refrigerator."", ""Combine remaining ingredients; beat until fluffy."", ""Add flour paste and beat well.""]",www.cookbooks.com/Recipe-Details.aspx?id=241584,Gathered,"[""flour"", ""milk"", ""sugar"", ""shortening"", ""margarine"", ""vanilla""]"
760653,Ice Cream Sandwiches,"[""1 pkg. instant pudding (any flavor)"", ""16 whole graham crackers, halved"", ""1 1/4 c. milk"", ""2 c. whipped cream or topping""]","[""In small mixing bowl, combine pudding and milk."", ""Mix until thick, about 2 minutes."", ""Chill until set, about 5 minutes."", ""Fold in whipped cream or topping."", ""Spread pudding mix on half the crackers and top with remaining crackers."", ""Wrap sandwiches individually in plastic wrap and freeze until firm."", ""Use leftover pudding for dessert another day."", ""Makes 16 sandwiches.""]",www.cookbooks.com/Recipe-Details.aspx?id=266548,Gathered,"[""instant pudding"", ""graham crackers"", ""milk"", ""whipped cream""]"
411366,Sweet Peach Pickles,"[""4 lb. cling stone peaches"", ""2 lb. sugar"", ""1 pt. vinegar"", ""1 tsp. cinnamon"", ""4 to 5 whole cloves""]","[""Scrub fuzz from peaches."", ""Boil all ingredients, but peaches, for 5 minutes."", ""Put peaches in a few at a time."", ""When they are done enough, take them out and put into a jar."", ""Put others in to cook."", ""Repeat until all peaches have been done."", ""Boil syrup down and pour over peaches."", ""Seal hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=1078393,Gathered,"[""cling stone peaches"", ""sugar"", ""vinegar"", ""cinnamon"", ""cloves""]"
1386066,Virginia Willis' Smoky Seafood Étoufée,"[""1 tablespoon pure olive oil"", ""2 tablespoons unbleached all-purpose flour"", ""1 sweet onion, chopped"", ""1 stalk of celery, diced"", ""1 small green bell pepper, diced"", ""3 cloves of garlic, finely chopped"", ""1 tablespoon tomato paste"", ""3/4 cup homemade chicken stock or reduced-fat, low-sodium chicken broth"", ""1 pound large shrimp (21/25 count), shelled and deveined"", ""2 tablespoons fresh flat-leaf parsley, chopped"", ""1/2 teaspoon smoked paprika"", ""1/4 teaspoon cayenne pepper"", ""Coarse kosher salt and freshly-ground black pepper"", ""Cooked long grain white or jasmine brown rice, for accompaniment"", ""2 green onions, trimmed and chopped""]","[""Heat the oil in a large skillet over medium-high heat. Add the flour and cook, stirring often, until the roux is pale brown, about 10 minutes. Add the onion, celery, and bell pepper. Cook until the onion is soft and translucent, 3 to 5 minutes. Add the garlic and cook until fragrant, 45 to 60 seconds."", ""In small bowl, combine the tomato paste and stock. Add the stock mixture to the skillet and bring to a boil, stirring constantly. Decrease the heat to medium and simmer until slightly thickened and the flavors have married, about 10 minutes."", ""Add the shrimp, parsley, smoked paprika, and cayenne pepper. Cook until heated through, about 5 minutes. Taste and adjust for seasoning with salt and pepper. Spoon over hot rice, garnish with green onions, and serve immediately.""]",food52.com/recipes/34809-virginia-willis-smoky-seafood-etoufee,Gathered,"[""olive oil"", ""flour"", ""sweet onion"", ""celery"", ""green bell pepper"", ""garlic"", ""tomato paste"", ""chicken"", ""shrimp"", ""parsley"", ""paprika"", ""cayenne pepper"", ""kosher salt"", ""long grain white"", ""green onions""]"
412398,Molasses Cake,"[""4 c. flour"", ""2 c. sugar"", ""1 c. shortening"", ""1 tsp. salt"", ""1 1/2 tsp. ginger"", ""1 c. molasses"", ""2 c. warm water"", ""1 tsp. soda""]","[""Use 13 x 9 x 2-inch pan."", ""Mix dry ingredients; save 1/2 cup for top of cake."", ""Mix in liquids."", ""Put 1/2 cup of dry ingredients on top."", ""Bake at 350\u00b0 for 30 to 45 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1068033,Gathered,"[""flour"", ""sugar"", ""shortening"", ""salt"", ""ginger"", ""molasses"", ""water"", ""soda""]"
